Academic Year,RCDT,District Name,District City,% of Kindergartners Rated on Required 14 Measures,"In
0
Developmental Areas","In
1
Developmental Area","In
2
Developmental Areas","In
All 3
Developmental Areas",Social and Emotional Development,Language and Literacy Development
2018,54092076026,Oakwood CUSD 76,Oakwood,0.948276,0.345455,0.127273,0.236364,0.290909,0.654545,0.527273
2018,12017004026,Oblong CUSD 4,Oblong,0.976744,0.452381,0.0952381,0.166667,0.285714,0.452381,0.452381
2018,13058722026,Odin PSD 722,Odin,0.875,0.0714286,0.285714,0.142857,0.5,0.857143,0.642857
2018,35050125002,Oglesby ESD 125,Oglesby,0.955556,0.348837,0.255814,0.0930233,0.302326,0.627907,0.395349
2018,28006017004,Ohio CCSD 17,Ohio,1,0.272727,0.0909091,0.272727,0.363636,0.636364,0.727273
2018,11070302026,Okaw Valley CUSD 302,Bethany,0.972973,0.694444,0.166667,0.0833333,0.0555556,0.222222,0.194444
2018,17064016026,Olympia CUSD 16,Stanford,0.820313,0.285714,0.209524,0.209524,0.295238,0.485714,0.619048
2018,13041005004,Opdyke-Belle-Rive CCSD 5,Opdyke,0.941176,0,0.1875,0.125,0.6875,1,0.8125
2018,08089203026,Orangeville CUSD 203,Orangeville,0.9375,0.466667,0.0666667,0.2,0.266667,0.4,0.533333
2018,47071220026,Oregon CUSD 220,Oregon,0.990385,0.407767,0.135922,0.15534,0.300971,0.427184,0.533981
2018,28037223026,Orion CUSD 223,Orion,0.973684,0.216216,0.148649,0.27027,0.364865,0.689189,0.635135
2018,07016135002,Orland SD 135,Orland Park,0.964583,0.352052,0.168467,0.233261,0.24622,0.544276,0.49676
2018,35050141002,Ottawa ESD 141,Ottawa,0.928994,0.382166,0.146497,0.197452,0.273885,0.605096,0.452229
2018,05016015004,Palatine CCSD 15,Palatine,0.89948,0.411368,0.187861,0.16474,0.236031,0.526975,0.3921
2018,12017003026,Palestine CUSD 3,Palestine,0.952381,0.35,0.35,0.3,0,0.4,0.55
2018,07016118004,Palos CCSD 118,Palos Park,0.981928,0.110429,0.245399,0.257669,0.386503,0.846626,0.564417
2018,07016128002,Palos Heights SD 128,Palos Heights,0.586667,0.386364,0.136364,0.409091,0.0681818,0.522727,0.568182
2018,03011008026,Pana CUSD 8,Pana,1,0.273973,0.0821918,0.260274,0.383562,0.69863,0.657534
2018,03068002026,Panhandle CUSD 2,Raymond,0.969697,0.3125,0.1875,0.25,0.25,0.6875,0.46875
2018,11023004026,Paris CUSD 4,Paris,1,0.08,0.08,0.26,0.58,0.84,0.88
2018,11023095025,Paris-Union SD 95,Paris,0.972222,0.561905,0.2,0.0952381,0.142857,0.295238,0.295238
2018,07016163002,Park Forest SD 163,Park Forest,0.966216,0.230769,0.0979021,0.307692,0.363636,0.734266,0.671329
2018,05016064004,Park Ridge CCSD 64,Park Ridge,0.8933,0.305556,0.152778,0.230556,0.311111,0.605556,0.558333
2018,13058100026,Patoka CUSD 100,Patoka,1,0.117647,0.176471,0.0588235,0.647059,0.764706,0.705882
2018,47052271026,Paw Paw CUSD 271,Paw Paw,0.9375,0.6,0.266667,0.133333,0,0.2,0.333333
2018,51084011026,Pawnee CUSD 11,Pawnee,0.894737,0.0588235,0.0294118,0.176471,0.735294,0.911765,0.911765
2018,09027010026,Paxton-Buckley-Loda CUD 10,Paxton,0.952381,0.51,0.17,0.2,0.12,0.45,0.34
2018,01001001026,Payson CUSD 1,Payson,1,0.447368,0.184211,0,0.368421,0.5,0.394737
2018,08089200026,Pearl City CUSD 200,Pearl City,1,0.454545,0.272727,0.272727,0,0.545455,0.272727
2018,04101321026,Pecatonica CUSD 321,Pecatonica,0.966102,0.491228,0.0701754,0.0877193,0.350877,0.473684,0.438596
2018,53090108002,Pekin PSD 108,Pekin,0.763736,0.593525,0.183453,0.143885,0.0791367,0.323741,0.251799
2018,32046259004,Pembroke CCSD 259,Hopkins Park,0.944444,0.176471,0.176471,0.117647,0.529412,0.764706,0.705882
2018,06016079002,Pennoyer SD 79,Norridge,0.955556,0.325581,0.255814,0.27907,0.139535,0.627907,0.418605
2018,48072325026,Peoria Heights CUSD 325,Peoria Heights,0.980769,0.254902,0.156863,0.156863,0.431373,0.666667,0.647059
2018,48072150025,Peoria SD 150,Peoria,0.888314,0.568102,0.157159,0.11525,0.159488,0.377183,0.291036
2018,56099207U26,Peotone CUSD 207U,Peotone,0.974026,0.16,0.306667,0.453333,0.08,0.08,0.84
2018,35050124002,Peru ESD 124,Peru,0.90566,0.5,0.166667,0.166667,0.166667,0.416667,0.375
2018,01075010026,Pikeland CUSD 10,Pittsfield,0.955556,0.755814,0.0697674,0.127907,0.0465116,0.197674,0.22093
2018,30073050002,Pinckneyville SD 50,Pinckneyville,0.983051,0.137931,0.155172,0.12069,0.586207,0.810345,0.706897
2018,56099202022,Plainfield SD 202,Plainfield,0.901091,0.404996,0.199849,0.167298,0.227858,0.488266,0.445874
2018,24047088026,Plano CUSD 88,Plano,0.981928,0.625767,0.184049,0.0674847,0.122699,0.361963,0.196319
2018,01075003026,Pleasant Hill CUSD 3,Pleasant Hill,0.8,0.5,0.25,0.25,0,0.333333,0.416667
2018,48072069002,Pleasant Hill SD 69,Peoria,0.84,0.190476,0.0952381,0.238095,0.47619,0.809524,0.714286
2018,51084008026,Pleasant Plains CUSD 8,Pleasant Plains,0.954545,0.583333,0.22619,0.0238095,0.166667,0.392857,0.190476
2018,48072062002,Pleasant Valley SD 62,Peoria,0.985714,0.217391,0.173913,0.130435,0.478261,0.73913,0.652174
2018,06016107002,Pleasantdale SD 107,Burr Ridge,0.738636,0.292308,0.215385,0.184615,0.307692,0.353846,0.492308
2018,47071222026,Polo CUSD 222,Polo,0.648148,0.6,0.142857,0,0.257143,0.314286,0.342857
2018,17053429004,Pontiac CCSD 429,Pontiac,0.905263,0.197674,0.116279,0.139535,0.546512,0.767442,0.627907
2018,50082105002,Pontiac-W Holliday SD 105,Fairview Heights,0.979592,0.5625,0.0833333,0.166667,0.1875,0.375,0.416667
2018,20076001026,Pope Co CUD 1,Golconda,0.9375,0.3,0.2,0.266667,0.233333,0.533333,0.633333
2018,51065202026,Porta CUSD 202,Petersburg,0.734043,0.304348,0.217391,0.26087,0.217391,0.550725,0.608696
2018,07016143502,Posen-Robbins ESD 143-5,Posen,0.942149,0.315789,0.254386,0.210526,0.219298,0.578947,0.508772
2018,54092010026,Potomac CUSD 10,Potomac,0.933333,0.214286,0.142857,0.214286,0.428571,0.785714,0.642857
2018,17053008026,Prairie Central CUSD 8,Fairbury,0.955752,0.268519,0.185185,0.240741,0.305556,0.666667,0.546296
2018,34049900025,Prairie Crossing Charter School,Grayslake,0.959184,0.382979,0.297872,0.106383,0.212766,0.425532,0.446809
2018,45079134004,Prairie Du Rocher CCSD 134,Prairie Du Rocher,1,0.277778,0.0555556,0.388889,0.277778,0.722222,0.611111
2018,44063046003,Prairie Grove CSD 46,Crystal Lake,0.969697,0.1875,0.1875,0.25,0.375,0.765625,0.609375
2018,04101133004,Prairie Hill CCSD 133,South Beloit,0.986842,0.253333,0.0533333,0.0666667,0.626667,0.706667,0.733333
2018,07016144002,Prairie-Hills ESD 144,Markham,0.947137,0.316279,0.15814,0.172093,0.353488,0.609302,0.572093
2018,09010197004,Prairieview-Ogden CCSD 197,Royal,0.916667,0.454545,0.272727,0.0909091,0.181818,0.484848,0.272727
2018,28006115002,Princeton ESD 115,Princeton,0.957265,0.723214,0.0535714,0.133929,0.0892857,0.241071,0.25
2018,48072326026,Princeville CUSD 326,Princeville,0.916667,0,0.0909091,0.0909091,0.818182,0.981818,0.890909
2018,47098003026,Prophetstown-Lyndon-Tampico CUSD3,Prophetstown,1,0.466667,0.133333,0.177778,0.222222,0.488889,0.4
2018,05016023002,Prospect Heights SD 23,Prospect Heights,0.946309,0.411348,0.241135,0.198582,0.148936,0.51773,0.375887
2018,35078535026,Putnam County CUSD 535,Granville,0.877551,0.0465116,0.0465116,0.44186,0.465116,0.953488,0.906977
2018,19022016002,Queen Bee SD 16,Glendale Heights,0.94152,0.397516,0.167702,0.21118,0.223602,0.496894,0.496894
2018,01001172022,Quincy SD 172,Quincy,0.89899,0.269663,0.125843,0.155056,0.449438,0.701124,0.611236
2018,33048208026,R O W V A CUSD 208,Oneida,0.918919,0.0882353,0.0294118,0.117647,0.764706,0.911765,0.882353
2018,13058001003,Raccoon Cons SD 1,Centralia,1,0.157895,0.105263,0.263158,0.473684,0.789474,0.736842
2018,03026204026,Ramsey CUSD 204,Ramsey,1,0.217391,0.0869565,0.173913,0.521739,0.695652,0.782609
2018,53090098002,Rankin CSD 98,Pekin,1,0.235294,0.176471,0.588235,0,0.705882,0.588235
2018,09010137002,Rantoul City SD 137,Rantoul,0.862857,0.331126,0.198675,0.324503,0.145695,0.635762,0.463576
2018,12051010026,Red Hill CUSD 10,Bridgeport,1,0.178082,0.219178,0.246575,0.356164,0.684932,0.438356
2018,56099255U26,Reed Custer CUSD 255U,Braidwood,0.965909,0.388235,0.117647,0.141176,0.352941,0.435294,0.564706
2018,06016084502,Rhodes SD 84-5,River Grove,0.983607,0.6,0.383333,0.0166667,0,0.383333,0.0333333
2018,12080001026,Richland County CUSD 1,Olney,0.871795,0.242647,0.220588,0.205882,0.330882,0.558824,0.617647
2018,56099088A02,Richland GSD 88A,Crest Hill,0.975309,0.632911,0.113924,0.151899,0.101266,0.265823,0.303797
2018,07016122002,Ridgeland SD 122,Oak Lawn,0.968037,0.429245,0.15566,0.165094,0.25,0.457547,0.462264
2018,17064019026,Ridgeview CUSD 19,Colfax,0.966667,0.344828,0.413793,0.172414,0.0689655,0.310345,0.586207
2018,44063018004,Riley CCSD 18,Marengo,0.969697,0.09375,0.125,0.0625,0.71875,0.875,0.8125
2018,47098002026,River Bend CUSD 2,Fulton,0.918033,0.125,0.196429,0.196429,0.482143,0.767857,0.732143
2018,06016090002,River Forest SD 90,River Forest,0.990196,0.128713,0.178218,0.128713,0.564356,0.70297,0.811881
2018,06016085502,River Grove SD 85-5,River Grove,0.969231,0.587302,0.31746,0.0793651,0.015873,0.380952,0.126984
2018,08043210026,River Ridge CUSD 210,Hanover,1,0.166667,0.333333,0.166667,0.333333,0.708333,0.583333
2018,05016026002,River Trails SD 26,Mt Prospect,0.945055,0.52907,0.197674,0.162791,0.110465,0.325581,0.337209
2018,49081100026,Riverdale CUSD 100,Port Byron,0.964912,0.127273,0.2,0.309091,0.363636,0.636364,0.727273
2018,06016096002,Riverside SD 96,Riverside,0.967532,0.241611,0.154362,0.221477,0.38255,0.61745,0.66443
2018,51084014026,Riverton CUSD 14,Riverton,0.852941,0.310345,0.137931,0.310345,0.241379,0.603448,0.568966
2018,53102002004,Riverview CCSD 2,East Peoria,1,0.681818,0.0909091,0.136364,0.0909091,0.318182,0.227273
2018,53102060026,Roanoke Benson CUSD 60,Roanoke,0.925926,0.48,0.28,0.12,0.12,0.44,0.28
2018,53090085002,Robein SD 85,East Peoria,1,0.0416667,0.0833333,0.0833333,0.791667,0.958333,0.875
2018,12017002026,Robinson CUSD 2,Robinson,0.982759,0.245614,0.122807,0.236842,0.394737,0.657895,0.692982
2018,47071231004,Rochelle CCSD 231,Rochelle,0.987421,0.503185,0.127389,0.178344,0.191083,0.452229,0.375796
2018,51084003A26,Rochester CUSD 3A,Rochester,0.896,0.214286,0.776786,0.00892857,0,0.0267857,0.767857
2018,47098013002,Rock Falls ESD 13,Rock Falls,0.989474,0.393617,0.170213,0.191489,0.244681,0.542553,0.43617
2018,49081041025,Rock Island SD 41,Rock Island,0.846336,0.539106,0.136872,0.128492,0.195531,0.399441,0.318436
2018,56099084002,Rockdale SD 84,Rockdale,1,0.580645,0.193548,0.193548,0.0322581,0.290323,0.322581
2018,04101205025,Rockford SD 205,Rockford,0.779524,0.416125,0.174252,0.172302,0.237321,0.53251,0.43173
2018,49081300026,Rockridge CUSD 300,Taylor Ridge,1,0.446154,0.0923077,0.261538,0.2,0.507692,0.476923
2018,04101140004,Rockton SD 140,Rockton,0.928571,0.737179,0.0897436,0.0448718,0.128205,0.237179,0.179487
2018,13041002004,Rome CCSD 2,Dix,1,0.142857,0.107143,0.0714286,0.678571,0.75,0.678571
2018,34049072002,Rondout SD 72,Lake Forest,1,0.210526,0.210526,0.263158,0.315789,0.631579,0.578947
2018,19022012002,Roselle SD 12,Roselle,0.984375,0.142857,0.111111,0.301587,0.444444,0.730159,0.793651
2018,06016078002,Rosemont ESD 78,Rosemont,1,0,0.5,0.25,0.25,1,0.5
2018,54092007026,Rossville-Alvin CUSD 7,Rossville,1,0.421053,0.105263,0.421053,0.0526316,0.105263,0.526316
2018,34049116026,Round Lake CUSD 116,Round Lake,0.933333,0.497619,0.190476,0.161905,0.15,0.47381,0.319048
2018,41057001026,Roxana CUSD 1,Roxana,0.93985,0.832,0.136,0.032,0,0.144,0.056
2018,35050230004,Rutland CCSD 230,Ottawa,1,0.2,0.2,0.1,0.5,0.7,0.6
2018,13058111002,Salem SD 111,Salem,0.927928,0.330097,0.203883,0.0873786,0.378641,0.533981,0.495146
2018,19022048002,Salt Creek SD 48,Villa Park,0.955556,0.325581,0.232558,0.186047,0.255814,0.581395,0.465116
2018,54092512026,Salt Fork Community Unit District  512,Catlin,1,0.323529,0.176471,0.0882353,0.411765,0.588235,0.544118
2018,13058501026,Sandoval CUSD 501,Sandoval,1,0.361111,0.194444,0.222222,0.222222,0.472222,0.25
2018,07016172002,Sandridge SD 172,Lynwood,1,0.705882,0.235294,0.0588235,0,0.205882,0.147059
2018,16019430026,Sandwich CUSD 430,Sandwich,0.976,0.319672,0.188525,0.139344,0.352459,0.57377,0.483607
2018,39055009026,Sangamon Valley CUSD 9,Niantic,1,0.566038,0.169811,0.132075,0.132075,0.396226,0.283019
2018,24032060C04,Saratoga CCSD 60C,Morris,0.961039,0.445946,0.162162,0.324324,0.0675676,0.445946,0.405405
2018,17053438004,Saunemin CCSD 438,Saunemin,1,0,0.3,0.1,0.6,0.8,0.7
2018,08043211026,Scales Mound CUSD 211,Scales Mound,1,0.0833333,0.0833333,0.166667,0.666667,0.916667,0.666667
2018,05016054004,Schaumburg CCSD 54,Schaumburg,0.92686,0.395918,0.172789,0.17551,0.255782,0.526531,0.440816
2018,06016081002,Schiller Park SD 81,Schiller Park,0.956204,0.885496,0.0839695,0.0229008,0.00763359,0.0534351,0.0763359
2018,26085005026,Schuyler-Industry CUSD 5,Rushville,0.963636,0.716981,0.150943,0.0754717,0.0566038,0.188679,0.207547
2018,01086002026,Scott-Morgan CUSD 2,Bluffs,1,0.5,0.0714286,0.142857,0.285714,0.5,0.428571
2018,19022045002,SD 45 DuPage County,Villa Park,0.929104,0.506024,0.180723,0.15261,0.160643,0.393574,0.353414
2018,31045046022,SD U-46,Elgin,0.930004,0.50148,0.192812,0.149683,0.156025,0.423256,0.306554
2018,13058010004,Selmaville CCSD 10,Salem,1,0.447368,0.184211,0.184211,0.184211,0.526316,0.394737
2018,35050170004,Seneca CCSD 170,Seneca,1,0.188679,0.169811,0.207547,0.433962,0.679245,0.773585
2018,35050002026,Serena CUSD 2,Serena,0.963636,0.264151,0.132075,0.339623,0.264151,0.641509,0.641509
2018,21028196026,Sesser-Valier CUSD 196,Sesser,1,0.457143,0,0.0285714,0.514286,0.542857,0.542857
2018,11087004026,Shelbyville CUSD 4,Shelbyville,0.964706,0.292683,0.182927,0.195122,0.329268,0.573171,0.585366
2018,49081200026,Sherrard CUSD 200,Sherrard,0.974026,0.253333,0.253333,0.213333,0.28,0.666667,0.52
2018,11023001026,Shiloh CUSD 1,Hume,1,0.307692,0.192308,0.192308,0.307692,0.615385,0.538462
2018,50082085002,Shiloh Village SD 85,Shiloh,0.95,0.315789,0.157895,0.22807,0.298246,0.649123,0.473684
2018,04101134004,Shirland CCSD 134,Shirland,0.928571,0.384615,0.307692,0.153846,0.153846,0.615385,0.307692
2018,50082181002,Signal Hill SD 181,Belleville,0.966667,0.448276,0.172414,0.137931,0.241379,0.482759,0.37931
2018,49081034002,Silvis SD 34,East Moline,0.983051,0.431034,0.189655,0.12069,0.258621,0.448276,0.327586
2018,05016068002,Skokie SD 68,Skokie,0.829787,0.230769,0.25641,0.211538,0.301282,0.711538,0.519231
2018,05016069002,Skokie SD 69,Skokie,0.664865,0.414634,0.284553,0.113821,0.186992,0.479675,0.365854
2018,05016073502,Skokie SD 73-5,Skokie,0.79,0.278481,0.177215,0.202532,0.341772,0.506329,0.493671
2018,50082130004,Smithton CCSD 130,Smithton,1,0.156863,0.0392157,0.352941,0.45098,0.823529,0.823529
2018,16019432026,Somonauk CUSD 432,Somonauk,0.98,0.346939,0.163265,0.22449,0.265306,0.571429,0.530612
2018,13058401026,South Central CUD 401,Kinmundy,0.888889,0.21875,0.0625,0.25,0.46875,0.53125,0.78125
2018,03011014024,South Fork SD 14,Kincaid,1,0.166667,0.208333,0.125,0.5,0.833333,0.625
2018,07016150002,South Holland SD 150,South Holland,0.766234,0.305085,0.135593,0.474576,0.0847458,0.627119,0.627119
2018,07016151002,South Holland SD 151,South Holland,0.902439,0.603604,0.153153,0.144144,0.0990991,0.342342,0.288288
2018,53090137002,South Pekin SD 137,South Pekin,1,0.375,0.1875,0.3125,0.125,0.5625,0.5
2018,26034337026,Southeastern CUSD 337,Augusta,0.969697,0.125,0,0.09375,0.78125,0.84375,0.875
2018,40056009026,Southwestern CUSD 9,Brighton,0.903614,0.0666667,0.2,0.173333,0.56,0.933333,0.693333
2018,45079140026,Sparta CUSD 140,Sparta,0.933333,0.295918,0.163265,0.163265,0.377551,0.673469,0.510204
2018,26029004026,Spoon River Valley CUSD 4,London Mills,0.947368,0.111111,0.0555556,0.111111,0.722222,0.777778,0.888889
2018,13041178004,Spring Garden Community Consolidated School District 178,Mount Vernon,0.888889,0.166667,0.0416667,0.25,0.541667,0.833333,0.75
2018,28006099004,Spring Valley CCSD 99,Spring Valley,0.919355,0.350877,0.210526,0.157895,0.280702,0.578947,0.368421
2018,51084186025,Springfield SD 186,Springfield,0.764056,0.357424,0.198423,0.275953,0.1682,0.586071,0.478318
2018,32046256004,St Anne CCSD 256,Saint Anne,0.971429,0.470588,0.205882,0.235294,0.0882353,0.382353,0.470588
2018,31045303026,St Charles CUSD 303,Saint Charles,0.875168,0.398773,0.196319,0.162577,0.242331,0.472393,0.457055
2018,03026202026,St Elmo CUSD 202,Saint Elmo,1,0.25,0.25,0.214286,0.285714,0.607143,0.607143
2018,32046258004,St George CCSD 258,Bourbonnais,0.466667,0.571429,0.0714286,0.142857,0.214286,0.357143,0.357143
2018,09010169004,St Joseph CCSD 169,Saint Joseph,1,0.104478,0.134328,0.179104,0.58209,0.746269,0.850746
2018,13014141502,St Rose SD 14-15,ST. ROSE,1,0,0.117647,0.0588235,0.823529,0.941176,0.823529
2018,28088100026,Stark County CUSD 100,Wyoming,0.934783,0.0465116,0.139535,0.116279,0.697674,0.930233,0.813953
2018,40056006026,Staunton CUSD 6,Staunton,0.955556,0.418605,0.0697674,0.104651,0.406977,0.55814,0.523256
2018,45079138026,Steeleville CUSD 138,Steeleville,0.92,0.26087,0.0434783,0.26087,0.434783,0.695652,0.73913
2018,07016194002,Steger SD 194,Steger,0.978417,0.463235,0.205882,0.125,0.205882,0.477941,0.330882
2018,47098005026,Sterling CUSD 5,Sterling,0.487069,0.132743,0.150442,0.424779,0.292035,0.849558,0.725664
2018,11087005A26,Stewardson-Strasburg CUD 5A,Strasburg,1,0.222222,0.296296,0.296296,0.185185,0.740741,0.37037
2018,08043206026,Stockton CUSD 206,Stockton,1,0.0769231,0.0769231,0,0.846154,0.884615,0.884615
2018,35050044002,Streator ESD 44,Streator,0.970238,0.429448,0.165644,0.251534,0.153374,0.539877,0.417178
2018,11070300026,Sullivan CUSD 300,Sullivan,0.979592,0.4375,0.208333,0.166667,0.1875,0.458333,0.458333
2018,13041079002,Summersville SD 79,Mount Vernon,1,0.740741,0.037037,0.222222,0,0.259259,0.222222
2018,56099161002,Summit Hill SD 161,Frankfort,0.98419,0.2249,0.144578,0.192771,0.437751,0.746988,0.626506
2018,07016104002,Summit SD 104,Summit,0.959184,0.624113,0.148936,0.113475,0.113475,0.319149,0.22695
2018,07016171002,Sunnybrook SD 171,Lansing,0.894737,0.617647,0.176471,0.102941,0.102941,0.279412,0.308824
2018,05016029002,Sunset Ridge SD 29,Northfield,1,0.27451,0.176471,0.117647,0.431373,0.666667,0.529412
2018,16019427026,Sycamore CUSD 427,Sycamore,0.968627,0.37247,0.182186,0.161943,0.283401,0.510121,0.48583
2018,56099090002,Taft SD 90,Lockport,0.958333,0.826087,0.130435,0,0.0434783,0.0434783,0.0869565
2018,03011003026,Taylorville CUSD 3,Taylorville,0.830986,0.5,0.152542,0.127119,0.220339,0.389831,0.398305
2018,03025050026,Teutopolis CUSD 50,Teutopolis,0.961538,0.173333,0.08,0.12,0.626667,0.813333,0.72
2018,09010130004,Thomasboro CCSD 130,Thomasboro,0.769231,0.2,0.5,0.1,0.2,0.8,0.3
2018,21028174026,Thompsonville CUSD 174,Thompsonville,1,0.037037,0.111111,0.814815,0.037037,0.962963,0.851852
2018,07016154002,Thornton SD 154,Thornton,0.95,0.421053,0.210526,0.263158,0.105263,0.473684,0.105263
2018,09010007026,Tolono CUSD 7,Tolono,0.988764,0.261364,0.170455,0.136364,0.431818,0.727273,0.556818
2018,35050079004,Tonica CCSD 79,Tonica,1,0,0.176471,0.0588235,0.764706,0.882353,0.823529
2018,53090702026,Tremont CUSD 702,Tremont,1,0.614035,0.0175439,0.263158,0.105263,0.385965,0.157895
2018,51084001026,Tri City CUSD 1,Buffalo,0.977273,0.325581,0.139535,0.325581,0.209302,0.674419,0.534884
2018,17053006J26,Tri Point CUSD 6-J,Kempton,1,0.137931,0.0689655,0,0.793103,0.862069,0.793103
2018,17064003026,Tri Valley CUSD 3,Downs,0.973684,0.027027,0.108108,0.175676,0.689189,0.932432,0.905405
2018,41057002026,Triad CUSD 2,Troy,0.971774,0.103734,0.0912863,0.182573,0.622407,0.829876,0.684647
2018,30039176026,Trico CUSD 176,Campbell Hill,0.984615,0.40625,0.21875,0.21875,0.15625,0.40625,0.515625
2018,01069027026,Triopia CUSD 27,Concord,0.941176,0.03125,0,0.125,0.84375,0.90625,0.96875
2018,56099030C04,Troy CCSD 30C,Plainfield,0.950139,0.271137,0.22449,0.180758,0.323615,0.618076,0.536443
2018,11021301026,Tuscola CUSD 301,Tuscola,0.924242,0.180328,0.131148,0.245902,0.442623,0.721311,0.655738
2018,06016086002,Union Ridge SD 86,Harwood Heights,0.781818,0.186047,0.232558,0.0465116,0.534884,0.72093,0.627907
2018,56099081002,Union SD 81,Joliet,1,0.176471,0.0588235,0.0588235,0.705882,0.764706,0.764706
2018,33094304026,United CUSD 304,Monmouth,0.987342,0.282051,0.192308,0.0769231,0.448718,0.641026,0.525641
2018,30039140004,Unity Point CCSD 140,Carbondale,0.65625,0.0952381,0.142857,0.0238095,0.738095,0.880952,0.761905
2018,09010116022,Urbana SD 116,Urbana,0.820809,0.485915,0.204225,0.169014,0.140845,0.429577,0.302817
2018,26029002026,V I T CUSD 2,Table Grove,1,0.115385,0.230769,0.153846,0.5,0.884615,0.653846
2018,56099365U26,Valley View CUSD 365U,Romeoville,0.975026,0.63714,0.187834,0.116329,0.058698,0.298826,0.204909
2018,45067003026,Valmeyer CUSD 3,Valmeyer,1,0.428571,0.142857,0.25,0.178571,0.5,0.5
2018,03026203026,Vandalia CUSD 203,Vandalia,0.908257,0.59596,0.131313,0.131313,0.141414,0.292929,0.292929
2018,21044055002,Vienna SD 55,Vienna,0.97561,0.1,0.05,0.125,0.725,0.775,0.85
2018,11021302026,Villa Grove CUSD 302,Villa Grove,0.942857,0.484848,0.242424,0.0606061,0.212121,0.424242,0.363636
2018,01009064026,Virginia CUSD 64,Virginia,0.884615,0.478261,0.173913,0.347826,0,0.478261,0.347826
2018,07016147002,W Harvey-Dixmoor PSD 147,Harvey,0.921569,0.446809,0.159574,0.0957447,0.297872,0.531915,0.393617
2018,20093348026,Wabash CUSD 348,Mount Carmel,0.954955,0.443396,0.141509,0.169811,0.245283,0.424528,0.377358
2018,35050195004,Wallace CCSD 195,Ottawa,0.95,0.552632,0.184211,0.105263,0.157895,0.368421,0.236842
2018,35050185004,Waltham CCSD 185,Utica,1,0,0.0909091,0.272727,0.636364,0.818182,0.727273
2018,13041001026,Waltonville CUSD 1,Waltonville,0.925926,0.32,0.28,0.16,0.24,0.48,0.6
2018,08043205026,Warren CUSD 205,Warren,1,0.444444,0.148148,0.185185,0.222222,0.333333,0.296296
2018,39055011026,Warrensburg-Latham CUSD 11,Warrensburg,0.962264,0.137255,0.117647,0.215686,0.529412,0.803922,0.686275
2018,26034316026,Warsaw CUSD 316,Warsaw,0.967742,0.1,0.0666667,0.266667,0.566667,0.9,0.766667
2018,53090052002,Washington SD 52,Washington,0.986301,0.152778,0.347222,0.222222,0.277778,0.791667,0.444444
2018,45067005026,Waterloo CUSD 5,Waterloo,0.753769,0.246667,0.706667,0.0466667,0,0.0333333,0.0466667
2018,34049118026,Wauconda CUSD 118,Wauconda,0.688525,0.338095,0.366667,0.2,0.0952381,0.333333,0.538095
2018,34049060026,Waukegan CUSD 60,Waukegan,0.948744,0.617585,0.128178,0.0985169,0.15572,0.334746,0.259534
2018,01069006026,Waverly CUSD 6,Waverly,0.96875,0.129032,0.16129,0.0322581,0.677419,0.870968,0.709677
2018,20096100026,Wayne City CUSD 100,Wayne City,1,0.2,0.0571429,0.228571,0.514286,0.628571,0.685714
2018,13014003026,Wesclin CUSD 3,Trenton,0.849057,0.288889,0.0888889,0.166667,0.455556,0.533333,0.688889
2018,08008314026,West Carroll CUSD 314,Mount Carroll,0.907692,0.237288,0.20339,0.186441,0.372881,0.762712,0.508475
2018,33036235026,West Central CUSD 235,Biggsville,0.943396,0.3,0.22,0.24,0.24,0.56,0.58
2018,19022033002,West Chicago ESD 33,West Chicago,0.949861,0.662757,0.170088,0.120235,0.0469208,0.26393,0.202346
2018,17054092004,West Lincoln-Broadwell ESD 92,Lincoln,1,0.1,0.2,0.15,0.55,0.8,0.7
2018,05016031002,West Northfield SD 31,Northbrook,0.961039,0.175676,0.108108,0.148649,0.567568,0.743243,0.702703
2018,26062103026,West Prairie CUSD 103,Colchester,0.941176,0.5,0.333333,0.0833333,0.0833333,0.4375,0.1875
2018,13095010026,West Washington Co CUD 10,Okawville,0.906977,0.461538,0.128205,0.102564,0.307692,0.461538,0.435897
2018,06016092502,Westchester SD 92-5,Westchester,0.955752,0.462963,0.324074,0.0833333,0.12963,0.388889,0.268519
2018,01075012026,Western CUSD 12,Barry,1,0.205882,0.147059,0.411765,0.235294,0.764706,0.676471
2018,54092002026,Westville CUSD 2,Westville,0.9,0.283951,0.17284,0.271605,0.271605,0.654321,0.481481
2018,28037230026,Wethersfield CUSD 230,Kewanee,0.926829,0.0526316,0.0263158,0.0789474,0.842105,0.947368,0.921053
2018,05016021004,Wheeling CCSD 21,Wheeling,0.803163,0.352298,0.190372,0.190372,0.266958,0.557987,0.450766
2018,50082115002,Whiteside SD 115,Belleville,0.931818,0.308943,0.097561,0.162602,0.430894,0.650407,0.585366
2018,56099092002,Will County SD 92,Lockport,0.993197,0.390411,0.452055,0.150685,0.00684932,0.157534,0.0890411
2018,33048210026,Williamsfield CUSD 210,Williamsfield,1,0.315789,0.315789,0.105263,0.263158,0.631579,0.368421
2018,51084015026,Williamsville CUSD 15,Williamsville,0.988506,0.116279,0.0581395,0.186047,0.639535,0.755814,0.825581
2018,13014046002,Willow Grove SD 46,Centralia,0.866667,0.538462,0,0,0.461538,0.461538,0.461538
2018,07016108002,Willow Springs SD 108,Willow Springs,0.896552,0.461538,0,0.230769,0.307692,0.538462,0.538462
